Top city by university count,Doctorate to undergraduate ratio,學年度,學校代碼,學校名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,縣市名稱,體系別,女生比例(%)
30 臺北市 with 120 universities,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112.0,1073.0,醒吾科技大學,N 修,C 二技,328.0,139.0,189.0,0.0,0.0,0.0,0.0,71.0,105.0,66.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,01 新北市,2 技職,57.62195121951219
,,112.0,1073.0,醒吾科技大學,N 修,2 二專,53.0,25.0,28.0,8.0,7.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,01 新北市,2 技職,52.83018867924528
,,112.0,1073.0,醒吾科技大學,D 日,5 五專,138.0,55.0,83.0,0.0,0.0,7.0,17.0,16.0,22.0,19.0,23.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,01 新北市,2 技職,60.14492753623188
,,112.0,1075.0,文藻外語大學,D 日,M 碩士,224.0,65.0,159.0,20.0,41.0,17.0,43.0,16.0,35.0,11.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50 高雄市,2 技職,70.98214285714286
,,112.0,1075.0,文藻外語大學,N 職,M 碩士,57.0,17.0,40.0,4.0,10.0,6.0,7.0,2.0,10.0,3.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,50 高雄市,2 技職,70.17543859649122
,,112.0,1075.0,文藻外語大學,D 日,B 四技,3922.0,1189.0,2733.0,254.0,570.0,264.0,559.0,263.0,667.0,293.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,242.0,50 高雄市,2 技職,69.6838347781744
,,112.0,1075.0,文藻外語大學,N 修,B 四技,863.0,331.0,532.0,60.0,81.0,34.0,73.0,63.0,111.0,105.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,124.0,50 高雄市,2 技職,61.64542294322132
,,112.0,1075.0,文藻外語大學,D 日,C 二技,162.0,29.0,133.0,0.0,0.0,0.0,0.0,16.0,47.0,7.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,50 高雄市,2 技職,82.09876543209876
,,112.0,1075.0,文藻外語大學,N 修,C 二技,115.0,26.0,89.0,0.0,0.0,0.0,0.0,14.0,34.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,50 高雄市,2 技職,77.39130434782608
,,112.0,1075.0,文藻外語大學,D 日,5 五專,1919.0,337.0,1582.0,93.0,371.0,63.0,352.0,68.0,312.0,51.0,267.0,53.0,258.0,0.0,0.0,0.0,0.0,9.0,22.0,50 高雄市,2 技職,82.43877019280875
,,112.0,1076.0,華夏科技大學,D 日,M 碩士,17.0,14.0,3.0,0.0,0.0,5.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,17.647058823529413
,,112.0,1076.0,華夏科技大學,N 職,M 碩士,29.0,21.0,8.0,0.0,0.0,13.0,2.0,7.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,27.586206896551722
,,112.0,1076.0,華夏科技大學,D 日,B 四技,598.0,400.0,198.0,0.0,0.0,74.0,29.0,127.0,57.0,150.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,39.0,01 新北市,2 技職,33.11036789297659
,,112.0,1076.0,華夏科技大學,N 修,B 四技,423.0,276.0,147.0,0.0,0.0,58.0,43.0,69.0,44.0,131.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,01 新北市,2 技職,34.751773049645394
,,112.0,1076.0,華夏科技大學,D 日,C 二技,28.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,01 新北市,2 技職,10.714285714285714
,,112.0,1076.0,華夏科技大學,N 修,C 二技,197.0,116.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,01 新北市,2 技職,41.11675126903553
,,112.0,1076.0,華夏科技大學,N 修,2 二專,9.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01 新北市,2 技職,100.0
,,112.0,1076.0,華夏科技大學,D 日,5 五專,349.0,280.0,69.0,1.0,0.0,50.0,12.0,70.0,20.0,89.0,22.0,62.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,01 新北市,2 技職,19.770773638968482
,,112.0,1077.0,慈濟科技大學,D 日,M 碩士,85.0,20.0,65.0,9.0,23.0,8.0,15.0,2.0,14.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15 花蓮縣,2 技職,76.47058823529412
,,112.0,1077.0,慈濟科技大學,D 日,B 四技,1016.0,400.0,616.0,95.0,126.0,75.0,134.0,105.0,176.0,96.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,15 花蓮縣,2 技職,60.629921259842526
,,112.0,1077.0,慈濟科技大學,D 日,C 二技,261.0,30.0,231.0,0.0,0.0,0.0,0.0,9.0,114.0,21.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15 花蓮縣,2 技職,88.50574712643679
,,112.0,1077.0,慈濟科技大學,N 修,C 二技,167.0,15.0,152.0,0.0,0.0,0.0,0.0,6.0,96.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,15 花蓮縣,2 技職,91.01796407185628
,,112.0,1077.0,慈濟科技大學,D 日,2 二專,16.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15 花蓮縣,2 技職,93.75
,,112.0,1077.0,慈濟科技大學,D 日,5 五專,1291.0,177.0,1114.0,29.0,236.0,30.0,202.0,26.0,204.0,40.0,235.0,39.0,202.0,0.0,0.0,0.0,0.0,13.0,35.0,15 花蓮縣,2 技職,86.28969790859799
,,112.0,1078.0,致理科技大學,D 日,M 碩士,54.0,15.0,39.0,8.0,21.0,4.0,15.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,72.22222222222221
,,112.0,1078.0,致理科技大學,N 職,M 碩士,54.0,16.0,38.0,7.0,13.0,6.0,13.0,2.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,70.37037037037037
,,112.0,1078.0,致理科技大學,D 日,B 四技,6244.0,2127.0,4117.0,502.0,1005.0,526.0,937.0,483.0,1033.0,487.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,156.0,01 新北市,2 技職,65.93529788597053
,,112.0,1078.0,致理科技大學,N 修,B 四技,2579.0,1150.0,1429.0,274.0,247.0,221.0,263.0,252.0,368.0,255.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,142.0,01 新北市,2 技職,55.40907328421869
,,112.0,1078.0,致理科技大學,D 日,C 二技,216.0,48.0,168.0,0.0,0.0,0.0,0.0,25.0,81.0,20.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,01 新北市,2 技職,77.77777777777779
,,112.0,1078.0,致理科技大學,N 修,C 二技,246.0,80.0,166.0,0.0,0.0,0.0,0.0,51.0,90.0,29.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01 新北市,2 技職,67.47967479674797
,,112.0,1078.0,致理科技大學,D 日,5 五專,1558.0,367.0,1191.0,94.0,235.0,82.0,242.0,67.0,239.0,69.0,243.0,52.0,210.0,0.0,0.0,0.0,0.0,3.0,22.0,01 新北市,2 技職,76.44415917843389
,,112.0,1079.0,康寧大學,N 職,M 碩士,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,1 一般,60.0
,,112.0,1079.0,康寧大學,D 日,B 學士,156.0,36.0,120.0,8.0,16.0,5.0,24.0,11.0,33.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,30 臺北市,1 一般,76.92307692307693
,,112.0,1079.0,康寧大學,N 修,C 二技,195.0,22.0,173.0,0.0,0.0,0.0,0.0,13.0,90.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,88.71794871794872
,,112.0,1079.0,康寧大學,N 修,2 二專,211.0,53.0,158.0,17.0,76.0,19.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,30 臺北市,2 技職,74.88151658767772
,,112.0,1079.0,康寧大學,D 日,5 五專,2676.0,628.0,2048.0,136.0,459.0,136.0,434.0,115.0,380.0,119.0,379.0,107.0,318.0,0.0,0.0,0.0,0.0,15.0,78.0,30 臺北市,2 技職,76.5321375186846
,,112.0,1080.0,宏國德霖科技大學,D 日,M 碩士,39.0,21.0,18.0,10.0,9.0,7.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,46.15384615384615
,,112.0,1080.0,宏國德霖科技大學,D 日,B 四技,1371.0,824.0,547.0,150.0,113.0,165.0,124.0,182.0,126.0,221.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,43.0,01 新北市,2 技職,39.897884755652804
,,112.0,1080.0,宏國德霖科技大學,N 修,B 四技,731.0,454.0,277.0,124.0,61.0,81.0,70.0,100.0,60.0,111.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,19.0,01 新北市,2 技職,37.893296853625166
,,112.0,1080.0,宏國德霖科技大學,D 日,C 二技,38.0,14.0,24.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,01 新北市,2 技職,63.1578947368421
,,112.0,1080.0,宏國德霖科技大學,N 修,C 二技,741.0,460.0,281.0,0.0,0.0,0.0,0.0,230.0,152.0,210.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,01 新北市,2 技職,37.92172739541161
,,112.0,1080.0,宏國德霖科技大學,D 日,5 五專,1070.0,634.0,436.0,138.0,89.0,117.0,105.0,140.0,80.0,116.0,81.0,107.0,70.0,0.0,0.0,0.0,0.0,16.0,11.0,01 新北市,2 技職,40.74766355140187
,,112.0,1081.0,東方設計大學,D 日,D 博士,20.0,11.0,9.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,12 高雄市,2 技職,45.0
,,112.0,1081.0,東方設計大學,D 日,M 碩士,27.0,12.0,15.0,0.0,0.0,6.0,7.0,4.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12 高雄市,2 技職,55.55555555555556
,,112.0,1081.0,東方設計大學,N 職,M 碩士,6.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12 高雄市,2 技職,50.0
,,112.0,1081.0,東方設計大學,D 日,B 四技,102.0,53.0,49.0,0.0,0.0,1.0,2.0,2.0,3.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,12 高雄市,2 技職,48.03921568627451
,,112.0,1081.0,東方設計大學,N 修,B 四技,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12 高雄市,2 技職,41.66666666666667
,,112.0,1081.0,東方設計大學,D 日,C 二技,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12 高雄市,2 技職,50.0
,,112.0,1081.0,東方設計大學,N 修,C 二技,42.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,12 高雄市,2 技職,45.23809523809524
,,112.0,1081.0,東方設計大學,N 修,2 二專,11.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12 高雄市,2 技職,9.090909090909092
,,112.0,1081.0,東方設計大學,D 日,5 五專,121.0,58.0,63.0,0.0,0.0,5.0,6.0,9.0,7.0,9.0,18.0,29.0,29.0,0.0,0.0,0.0,0.0,6.0,3.0,12 高雄市,2 技職,52.066115702479344
,,112.0,1082.0,崇右影藝科技大學,D 日,M 碩士,33.0,16.0,17.0,8.0,5.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17 基隆市,2 技職,51.515151515151516
,,112.0,1082.0,崇右影藝科技大學,D 日,B 四技,1112.0,502.0,610.0,139.0,167.0,55.0,71.0,129.0,154.0,131.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,17 基隆市,2 技職,54.85611510791367
,,112.0,1083.0,台北海洋科技大學,D 日,M 碩士,126.0,72.0,54.0,25.0,27.0,38.0,24.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,42.857142857142854
,,112.0,1083.0,台北海洋科技大學,D 日,B 四技,1972.0,1141.0,831.0,330.0,238.0,275.0,204.0,266.0,180.0,177.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,44.0,01 新北市,2 技職,42.13995943204868
,,112.0,1083.0,台北海洋科技大學,N 修,B 四技,221.0,93.0,128.0,37.0,32.0,16.0,41.0,20.0,20.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,01 新北市,2 技職,57.9185520361991
,,112.0,1083.0,台北海洋科技大學,D 日,C 二技,155.0,103.0,52.0,0.0,0.0,0.0,0.0,38.0,32.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,01 新北市,2 技職,33.5483870967742
,,112.0,1083.0,台北海洋科技大學,N 修,C 二技,583.0,248.0,335.0,0.0,0.0,0.0,0.0,110.0,172.0,134.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,01 新北市,2 技職,57.46140651801029
,,112.0,1083.0,台北海洋科技大學,D 日,2 二專,10.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01 新北市,2 技職,0.0
,,112.0,1083.0,台北海洋科技大學,N 修,2 二專,150.0,138.0,12.0,69.0,5.0,65.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,01 新北市,2 技職,8.0
,,112.0,1083.0,台北海洋科技大學,D 日,5 五專,558.0,346.0,212.0,67.0,43.0,86.0,34.0,69.0,55.0,54.0,29.0,63.0,45.0,0.0,0.0,0.0,0.0,7.0,6.0,01 新北市,2 技職,37.992831541218635
,,112.0,1084.0,亞東科技大學,D 日,M 碩士,58.0,45.0,13.0,18.0,4.0,16.0,6.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,22.413793103448278
,,112.0,1084.0,亞東科技大學,D 日,B 四技,3473.0,2460.0,1013.0,679.0,332.0,529.0,199.0,546.0,220.0,608.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,24.0,01 新北市,2 技職,29.16786639792687
,,112.0,1084.0,亞東科技大學,D 日,C 二技,177.0,14.0,163.0,0.0,0.0,0.0,0.0,7.0,83.0,7.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,92.09039548022598
,,112.0,1084.0,亞東科技大學,N 修,C 二技,148.0,11.0,137.0,0.0,0.0,0.0,0.0,7.0,43.0,4.0,42.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,01 新北市,2 技職,92.56756756756756
,,112.0,1125.0,中信金融管理學院,D 日,M 碩士,114.0,50.0,64.0,23.0,41.0,21.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21 臺南市,1 一般,56.14035087719298
,,112.0,1125.0,中信金融管理學院,N 職,M 碩士,44.0,24.0,20.0,14.0,16.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21 臺南市,1 一般,45.45454545454545
,,112.0,1125.0,中信金融管理學院,D 日,B 學士,799.0,446.0,353.0,123.0,109.0,87.0,88.0,124.0,74.0,102.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,21 臺南市,1 一般,44.180225281602006
,,112.0,1148.0,大漢技術學院,D 日,M 碩士,73.0,44.0,29.0,19.0,7.0,17.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15 花蓮縣,2 技職,39.726027397260275
,,112.0,1148.0,大漢技術學院,D 日,B 四技,97.0,57.0,40.0,11.0,7.0,9.0,5.0,13.0,9.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,15 花蓮縣,2 技職,41.23711340206185
,,112.0,1148.0,大漢技術學院,N 修,B 四技,216.0,135.0,81.0,17.0,15.0,31.0,21.0,30.0,22.0,47.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,15 花蓮縣,2 技職,37.5
,,112.0,1148.0,大漢技術學院,N 修,C 二技,164.0,88.0,76.0,0.0,0.0,0.0,0.0,47.0,42.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15 花蓮縣,2 技職,46.34146341463415
,,112.0,1148.0,大漢技術學院,N 修,2 二專,51.0,19.0,32.0,9.0,10.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15 花蓮縣,2 技職,62.745098039215684
,,112.0,1168.0,南亞技術學院,D 日,M 碩士,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03 桃園市,2 技職,0.0
,,112.0,1168.0,南亞技術學院,D 日,B 四技,853.0,592.0,261.0,148.0,53.0,136.0,41.0,100.0,57.0,173.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0,03 桃園市,2 技職,30.5978898007034
,,112.0,1168.0,南亞技術學院,N 修,B 四技,223.0,101.0,122.0,20.0,43.0,17.0,23.0,18.0,24.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,03 桃園市,2 技職,54.7085201793722
,,112.0,1168.0,南亞技術學院,N 修,C 二技,845.0,216.0,629.0,0.0,0.0,0.0,0.0,99.0,331.0,111.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,03 桃園市,2 技職,74.4378698224852
,,112.0,1168.0,南亞技術學院,D 日,5 五專,77.0,46.0,31.0,0.0,0.0,0.0,0.0,18.0,9.0,9.0,11.0,17.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,03 桃園市,2 技職,40.25974025974026
,,112.0,1183.0,黎明技術學院,D 日,M 碩士,14.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,64.28571428571429
,,112.0,1183.0,黎明技術學院,D 日,B 四技,3099.0,1570.0,1529.0,395.0,409.0,363.0,343.0,328.0,349.0,346.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,90.0,01 新北市,2 技職,49.33849628912552
,,112.0,1183.0,黎明技術學院,N 修,B 四技,1262.0,857.0,405.0,311.0,144.0,176.0,91.0,186.0,71.0,151.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,01 新北市,2 技職,32.091917591125195
,,112.0,1183.0,黎明技術學院,N 修,C 二技,57.0,17.0,40.0,0.0,0.0,0.0,0.0,13.0,25.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,70.17543859649122
,,112.0,1183.0,黎明技術學院,D 日,5 五專,310.0,251.0,59.0,60.0,11.0,63.0,14.0,53.0,13.0,38.0,12.0,29.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,01 新北市,2 技職,19.032258064516128
,,112.0,1185.0,德育護理健康學院,D 日,M 碩士,45.0,6.0,39.0,3.0,15.0,2.0,11.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17 基隆市,2 技職,86.66666666666667
,,112.0,1185.0,德育護理健康學院,N 職,M 碩士,54.0,14.0,40.0,9.0,21.0,5.0,13.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17 基隆市,2 技職,74.07407407407408
,,112.0,1185.0,德育護理健康學院,D 日,B 四技,1356.0,534.0,822.0,149.0,263.0,129.0,200.0,82.0,144.0,85.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,62.0,17 基隆市,2 技職,60.61946902654868
,,112.0,1185.0,德育護理健康學院,D 日,C 二技,136.0,16.0,120.0,0.0,0.0,0.0,0.0,10.0,76.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17 基隆市,2 技職,88.23529411764706
,,112.0,1185.0,德育護理健康學院,N 修,C 二技,738.0,99.0,639.0,0.0,0.0,0.0,0.0,49.0,342.0,44.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,17 基隆市,2 技職,86.58536585365853
,,112.0,1185.0,德育護理健康學院,N 修,2 二專,164.0,28.0,136.0,16.0,67.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,17 基隆市,2 技職,82.92682926829268
,,112.0,1185.0,德育護理健康學院,D 日,5 五專,961.0,238.0,723.0,60.0,181.0,45.0,146.0,46.0,149.0,35.0,119.0,40.0,98.0,0.0,0.0,0.0,0.0,12.0,30.0,17 基隆市,2 技職,75.23413111342352
,,112.0,1188.0,大同技術學院,D 日,B 四技,71.0,30.0,41.0,0.0,0.0,0.0,0.0,12.0,19.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20 嘉義市,2 技職,57.74647887323944
,,112.0,1188.0,大同技術學院,N 修,B 四技,56.0,13.0,43.0,0.0,0.0,0.0,0.0,4.0,25.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20 嘉義市,2 技職,76.78571428571429
,,112.0,1188.0,大同技術學院,N 修,C 二技,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20 嘉義市,2 技職,100.0
,,112.0,1188.0,大同技術學院,N 修,2 二專,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20 嘉義市,2 技職,0.0
,,112.0,1188.0,大同技術學院,D 日,5 五專,14.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,20 嘉義市,2 技職,57.14285714285714
,,112.0,1195.0,馬偕醫學院,D 日,D 博士,12.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,16.666666666666664
,,112.0,1195.0,馬偕醫學院,D 日,M 碩士,61.0,18.0,43.0,7.0,19.0,8.0,16.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,70.49180327868852
,,112.0,1195.0,馬偕醫學院,N 職,M 碩士,33.0,7.0,26.0,3.0,9.0,3.0,13.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,78.78787878787878
,,112.0,1195.0,馬偕醫學院,D 日,B 學士,749.0,282.0,467.0,67.0,122.0,41.0,104.0,54.0,109.0,59.0,89.0,28.0,19.0,27.0,17.0,0.0,0.0,6.0,7.0,01 新北市,1 一般,62.34979973297731
,,112.0,1195.0,馬偕醫學院,N 修,C 二技,48.0,3.0,45.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,2 技職,93.75
,,112.0,1196.0,法鼓文理學院,D 日,D 博士,26.0,12.0,14.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,01 新北市,1 一般,53.84615384615385
,,112.0,1196.0,法鼓文理學院,D 日,M 碩士,247.0,59.0,188.0,13.0,37.0,19.0,47.0,10.0,57.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,76.11336032388664
,,112.0,1196.0,法鼓文理學院,N 職,M 碩士,20.0,4.0,16.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,80.0
,,112.0,1196.0,法鼓文理學院,D 日,B 學士,51.0,25.0,26.0,6.0,9.0,8.0,9.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01 新北市,1 一般,50.98039215686274
,,112.0,1196.0,法鼓文理學院,P 進,B 學士,19.0,3.0,16.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01 新北市,1 一般,84.21052631578947
,,112.0,1282.0,馬偕醫護管理專科學校,N 修,2 二專,148.0,70.0,78.0,21.0,15.0,30.0,41.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30 臺北市,2 技職,52.702702702702695
,,112.0,1282.0,馬偕醫護管理專科學校,D 日,5 五專,3932.0,558.0,3374.0,141.0,725.0,120.0,694.0,123.0,672.0,82.0,582.0,67.0,582.0,0.0,0.0,0.0,0.0,25.0,119.0,30 臺北市,2 技職,85.8087487283825
,,112.0,1283.0,仁德醫護管理專科學校,N 修,2 二專,377.0,185.0,192.0,110.0,106.0,68.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,05 苗栗縣,2 技職,50.92838196286472
,,112.0,1283.0,仁德醫護管理專科學校,D 日,5 五專,5465.0,1228.0,4237.0,239.0,840.0,237.0,801.0,228.0,808.0,257.0,807.0,165.0,736.0,0.0,0.0,0.0,0.0,102.0,245.0,05 苗栗縣,2 技職,77.52973467520586
,,112.0,1284.0,樹人醫護管理專科學校,N 修,2 二專,528.0,258.0,270.0,110.0,105.0,89.0,106.0,28.0,41.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,12 高雄市,2 技職,51.13636363636363
